word,word_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
faux pas,cr loanword,0,0,0.00098912,0.00098912,0.00098912,0.00098912,0.001318826,0.001318826,0.001442466,0.001662271,0.001662271,0.001662271,0.001744697,0.001820783,0.001820783,0.001820783,0.001820783,0.00193715,0.00193715,0.00193715,0.002036062,0.002036062,0.002125982,0.002211993,0.002211993,0.002330687,0.002330687,0.002367321,0.002367321,0.002367321,0.002367321,0.002367321,0.002367321,0.002367321,0.002367321,0.002395582,0.002395582,0.002395582,0.002447641,0.002447641,0.002497097,0.002497097,0.002497097,0.002497097,0.002542057,0.002542057,0.002585062,0.002585062,0.002585062,0.002585062
fete,cr loanword,0,0.197,0.2245,0.2395,0.25,0.2548,0.257633333,0.260204762,0.262454762,0.263343651,0.263843651,0.265298196,0.266298196,0.267067427,0.267638856,0.267838856,0.268338856,0.268868267,0.269201601,0.269464759,0.269564759,0.269898092,0.27007991,0.270514693,0.270723026,0.271003026,0.271041488,0.271115562,0.271294133,0.27150103,0.271567696,0.271728987,0.271822737,0.271913646,0.271972469,0.272115326,0.272226437,0.272334546,0.272360861,0.272412143,0.272512143,0.272609704,0.272657323,0.272727091,0.272772545,0.272861434,0.272904913,0.272947466,0.273009966,0.273050782
fin de siecle,cr loanword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gite,cr loanword,0,0.017713366,0.026570048,0.030327429,0.031535158,0.033145464,0.035024155,0.035714286,0.03631815,0.037570611,0.038214733,0.038361124,0.038763701,0.03901144,0.03901144,0.039226148,0.039427436,0.03952216,0.039790544,0.03996005,0.040040565,0.04034729,0.040420486,0.040420486,0.040621774,0.040815011,0.040876946,0.040876946,0.041164501,0.041220028,0.041434736,0.041486681,0.041486681,0.041486681,0.041486681,0.041486681,0.041531412,0.041574934,0.041574934,0.041616224,0.041616224,0.041694775,0.041771456,0.041808905,0.041845503,0.041845503,0.041845503,0.041845503,0.041879051,0.041911915
jongleur,cr loanword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lycée,cr loanword,0,0.196,0.272,0.294,0.3045,0.3109,0.316233333,0.319947619,0.321947619,0.32305873,0.32405873,0.324967821,0.326301154,0.326762693,0.328048407,0.32898174,0.32973174,0.330437623,0.330659845,0.331080898,0.331280898,0.33166185,0.332116396,0.332290309,0.332706975,0.332946975,0.333023898,0.333097972,0.333312258,0.333519155,0.333852488,0.334110553,0.334298053,0.334358659,0.334593953,0.334708238,0.334874905,0.334928959,0.335034222,0.335290633,0.335340633,0.335340633,0.335388252,0.335481275,0.335526729,0.335571174,0.335614652,0.335699758,0.335741425,0.335823058
peloton,cr loanword,0,0.195652174,0.22826087,0.246047431,0.25444664,0.258399209,0.261363636,0.263622247,0.265598532,0.266476881,0.267465023,0.268363334,0.269022096,0.269478161,0.269619324,0.269882829,0.269882829,0.269999081,0.270438255,0.270854315,0.271051944,0.27133427,0.271513932,0.271513932,0.271513932,0.271830138,0.271906149,0.271906149,0.272188475,0.272392919,0.272458795,0.272522546,0.272707822,0.272707822,0.272882201,0.272882201,0.272937097,0.27299051,0.273042518,0.27319454,0.273342761,0.273487367,0.273534422,0.273534422,0.273624253,0.273712088,0.27375505,0.273839148,0.27388032,0.273960985
proletariat,cr loanword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rendezvous,cr loanword,0,0.014866204,0.019821606,0.024116287,0.027337298,0.028923026,0.030079286,0.031070367,0.032061447,0.032942407,0.034032596,0.03430289,0.03471584,0.035020788,0.035233162,0.035563522,0.03574935,0.035924247,0.035979307,0.036344441,0.036393995,0.036488384,0.036578482,0.036750844,0.036750844,0.036869774,0.036907892,0.036944599,0.03701539,0.037049565,0.037049565,0.037113506,0.037144477,0.03717451,0.03717451,0.037231143,0.037231143,0.037257929,0.03728401,0.037334835,0.037384389,0.037456907,0.037527698,0.037527698,0.037595272,0.037617296,0.037617296,0.037680557,0.037701204,0.03772143
salon,cr loanword,0,0.166336634,0.204950495,0.219471947,0.229372937,0.237689769,0.242640264,0.25282414,0.255299387,0.257059563,0.258841741,0.260101867,0.260596917,0.261358531,0.261924302,0.263244434,0.263739484,0.264205413,0.264535446,0.264535446,0.264634456,0.265011636,0.265191654,0.265708228,0.265873244,0.266348492,0.266500815,0.266500815,0.266642257,0.266847105,0.266913112,0.266976989,0.267038871,0.267218889,0.267393612,0.267450189,0.267670211,0.267830768,0.267882878,0.267933652,0.267983157,0.267983157,0.267983157,0.268167362,0.268302375,0.268302375,0.268345423,0.268429687,0.268512195,0.268512195
beige,fr-en loanword,0,0.006,0.015,0.018333333,0.021833333,0.025833333,0.026166667,0.026452381,0.027702381,0.028369048,0.028969048,0.02969632,0.030862987,0.031786064,0.032643207,0.032909873,0.033284873,0.033520168,0.034075723,0.034075723,0.034075723,0.034551914,0.034824641,0.034998554,0.035165221,0.035245221,0.035245221,0.035319295,0.035319295,0.035457226,0.035657226,0.035721742,0.035784242,0.03596606,0.036024884,0.036082026,0.036193138,0.036247192,0.036299823,0.036504951,0.036554951,0.036554951,0.03660257,0.036742105,0.03678756,0.036876449,0.037006883,0.037049437,0.037049437,0.037090253
brochure,fr-en loanword,0,0.011976048,0.01497006,0.020958084,0.023952096,0.024351297,0.026679973,0.026965117,0.027963121,0.029515572,0.030114374,0.03065874,0.031324076,0.032245311,0.032387883,0.032654017,0.032654017,0.032888842,0.03311062,0.033215673,0.033315474,0.033315474,0.033587657,0.033848005,0.033931172,0.033931172,0.034007942,0.034303647,0.034374933,0.034443761,0.034443761,0.034508148,0.034508148,0.034568633,0.034686045,0.034686045,0.03474149,0.034795436,0.034795436,0.034846616,0.034996317,0.035045,0.035045,0.035091418,0.035091418,0.03518013,0.03518013,0.035222598,0.035222598,0.035263333
