word,word_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
water,non borrowed word,0,0.11752988,0.183266932,0.229083665,0.272908367,0.304780876,0.336653386,0.370517928,0.386454183,0.40438247,0.428286853,0.456175299,0.474103586,0.484063745,0.492031873,0.5,0.509960159,0.521912351,0.527888446,0.537848606,0.545816733,0.555776892,0.565737052,0.575697211,0.583665339,0.587649402,0.601593625,0.607569721,0.613545817,0.619521912,0.62749004,0.631474104,0.633466135,0.637450199,0.641434263,0.641434263,0.641434263,0.645418327,0.651394422,0.651394422,0.655378486,0.661354582,0.663346614,0.667330677,0.671314741,0.675298805,0.677290837,0.679282869,0.683266932,0.687250996
tongue,non borrowed word,0,0.069860279,0.131736527,0.167664671,0.195608782,0.233532934,0.255489022,0.265469062,0.27744511,0.289421158,0.301397206,0.311377246,0.319361277,0.323353293,0.327345309,0.333333333,0.337325349,0.345309381,0.355289421,0.359281437,0.363273453,0.365269461,0.375249501,0.381237525,0.393213573,0.395209581,0.397205589,0.405189621,0.409181637,0.415169661,0.417165669,0.423153693,0.423153693,0.425149701,0.431137725,0.433133733,0.435129741,0.437125749,0.437125749,0.439121756,0.443113772,0.44510978,0.447105788,0.447105788,0.449101796,0.449101796,0.451097804,0.451097804,0.451097804,0.45508982
blood,non borrowed word,0,0.138943249,0.223091977,0.27592955,0.320939335,0.354207436,0.375733855,0.389432485,0.40704501,0.428571429,0.440313112,0.450097847,0.459882583,0.465753425,0.471624266,0.477495108,0.481409002,0.485322896,0.491193738,0.499021526,0.504892368,0.506849315,0.514677104,0.522504892,0.532289628,0.542074364,0.544031311,0.5518591,0.555772994,0.557729941,0.56555773,0.571428571,0.571428571,0.573385519,0.573385519,0.57925636,0.581213307,0.583170254,0.587084149,0.589041096,0.589041096,0.590998043,0.594911937,0.600782779,0.60665362,0.610567515,0.614481409,0.616438356,0.618395303,0.618395303
bone,non borrowed word,0,0.001945525,0.007782101,0.025291829,0.036964981,0.040856031,0.050583658,0.056420233,0.071984436,0.091439689,0.097276265,0.107003891,0.118677043,0.128404669,0.140077821,0.153696498,0.163424125,0.1692607,0.177042802,0.180933852,0.186770428,0.188715953,0.194552529,0.19844358,0.206225681,0.210116732,0.212062257,0.215953307,0.219844358,0.227626459,0.23151751,0.237354086,0.237354086,0.243190661,0.250972763,0.254863813,0.254863813,0.256809339,0.26459144,0.26848249,0.270428016,0.272373541,0.276264591,0.282101167,0.282101167,0.284046693,0.285992218,0.289883268,0.291828794,0.293774319
rain,non borrowed word,0,0.085889571,0.110429448,0.122699387,0.134969325,0.153374233,0.165644172,0.171779141,0.171779141,0.18404908,0.196319018,0.202453988,0.202453988,0.226993865,0.226993865,0.226993865,0.239263804,0.251533742,0.251533742,0.251533742,0.251533742,0.251533742,0.26993865,0.27607362,0.27607362,0.288343558,0.294478528,0.294478528,0.294478528,0.300613497,0.306748466,0.312883436,0.312883436,0.319018405,0.331288344,0.331288344,0.331288344,0.337423313,0.337423313,0.337423313,0.337423313,0.343558282,0.343558282,0.355828221,0.355828221,0.355828221,0.355828221,0.355828221,0.355828221,0.36809816
name,non borrowed word,0,0.076,0.122,0.156,0.188,0.214,0.236,0.246,0.262,0.286,0.3,0.312,0.316,0.334,0.34,0.348,0.352,0.358,0.36,0.368,0.368,0.376,0.384,0.386,0.392,0.398,0.404,0.408,0.42,0.42,0.428,0.438,0.44,0.444,0.448,0.45,0.458,0.462,0.47,0.478,0.48,0.488,0.492,0.492,0.494,0.5,0.504,0.512,0.52,0.528
sweet,non borrowed word,0,0.065737052,0.085657371,0.099601594,0.115537849,0.131474104,0.145418327,0.155378486,0.171314741,0.177290837,0.187250996,0.19123506,0.201195219,0.203187251,0.207171315,0.21314741,0.229083665,0.235059761,0.241035857,0.243027888,0.249003984,0.249003984,0.252988048,0.262948207,0.266932271,0.266932271,0.266932271,0.266932271,0.274900398,0.27689243,0.278884462,0.278884462,0.278884462,0.284860558,0.28685259,0.290836653,0.290836653,0.294820717,0.294820717,0.294820717,0.294820717,0.296812749,0.296812749,0.296812749,0.298804781,0.298804781,0.302788845,0.306772908,0.30876494,0.30876494
fly,non borrowed word,0,0.060283688,0.117021277,0.127659574,0.15248227,0.180851064,0.184397163,0.191489362,0.205673759,0.216312057,0.219858156,0.230496454,0.237588652,0.241134752,0.241134752,0.244680851,0.25177305,0.255319149,0.262411348,0.262411348,0.262411348,0.269503546,0.280141844,0.287234043,0.29787234,0.29787234,0.312056738,0.315602837,0.322695035,0.326241135,0.326241135,0.333333333,0.340425532,0.34751773,0.34751773,0.354609929,0.354609929,0.361702128,0.368794326,0.368794326,0.372340426,0.372340426,0.372340426,0.382978723,0.386524823,0.397163121,0.40070922,0.404255319,0.404255319,0.404255319
night,non borrowed word,0,0.084,0.158,0.208,0.232,0.266,0.298,0.328,0.356,0.368,0.378,0.392,0.414,0.428,0.438,0.46,0.468,0.48,0.486,0.496,0.512,0.522,0.532,0.54,0.558,0.57,0.574,0.584,0.588,0.592,0.598,0.6,0.604,0.61,0.616,0.62,0.624,0.626,0.63,0.636,0.638,0.646,0.654,0.656,0.66,0.666,0.674,0.688,0.694,0.696
ear,non borrowed word,0,0.006,0.008,0.012,0.034,0.042,0.05,0.058,0.066,0.08,0.088,0.09,0.11,0.12,0.13,0.134,0.148,0.16,0.17,0.176,0.186,0.19,0.19,0.198,0.202,0.208,0.224,0.23,0.234,0.24,0.25,0.25,0.25,0.262,0.264,0.268,0.272,0.272,0.28,0.282,0.288,0.292,0.296,0.296,0.308,0.312,0.318,0.324,0.332,0.338
house,non borrowed word,0,0.083665339,0.155378486,0.199203187,0.239043825,0.260956175,0.280876494,0.302788845,0.30876494,0.324701195,0.342629482,0.352589641,0.364541833,0.378486056,0.392430279,0.406374502,0.414342629,0.428286853,0.438247012,0.448207171,0.454183267,0.454183267,0.460159363,0.464143426,0.46812749,0.478087649,0.488047809,0.490039841,0.5,0.507968127,0.513944223,0.523904382,0.527888446,0.533864542,0.537848606,0.547808765,0.555776892,0.559760956,0.567729084,0.571713147,0.571713147,0.587649402,0.589641434,0.601593625,0.611553785,0.619521912,0.623505976,0.62749004,0.629482072,0.629482072
bitter,non borrowed word,0,0,0.029880478,0.043824701,0.061752988,0.071713147,0.085657371,0.091633466,0.107569721,0.115537849,0.129482072,0.141434263,0.14940239,0.167330677,0.173306773,0.183266932,0.193227092,0.201195219,0.205179283,0.215139442,0.231075697,0.239043825,0.256972112,0.264940239,0.268924303,0.278884462,0.282868526,0.284860558,0.28685259,0.294820717,0.296812749,0.304780876,0.30876494,0.312749004,0.314741036,0.330677291,0.336653386,0.338645418,0.346613546,0.346613546,0.35059761,0.352589641,0.358565737,0.366533865,0.370517928,0.374501992,0.376494024,0.376494024,0.380478088,0.380478088
salt,non borrowed word,0,0.05952381,0.107142857,0.138888889,0.158730159,0.18452381,0.194444444,0.202380952,0.216269841,0.228174603,0.246031746,0.251984127,0.263888889,0.275793651,0.285714286,0.301587302,0.317460317,0.345238095,0.351190476,0.365079365,0.369047619,0.369047619,0.373015873,0.375,0.380952381,0.396825397,0.406746032,0.412698413,0.426587302,0.426587302,0.436507937,0.44047619,0.456349206,0.46031746,0.470238095,0.472222222,0.472222222,0.474206349,0.482142857,0.484126984,0.490079365,0.496031746,0.498015873,0.501984127,0.505952381,0.509920635,0.517857143,0.523809524,0.525793651,0.529761905
knee,non borrowed word,0,0.061752988,0.131474104,0.167330677,0.21314741,0.247011952,0.264940239,0.290836653,0.312749004,0.324701195,0.344621514,0.360557769,0.378486056,0.388446215,0.394422311,0.40438247,0.412350598,0.424302789,0.432270916,0.440239044,0.446215139,0.452191235,0.460159363,0.460159363,0.466135458,0.466135458,0.482071713,0.484063745,0.490039841,0.498007968,0.505976096,0.507968127,0.513944223,0.513944223,0.517928287,0.523904382,0.53187251,0.535856574,0.537848606,0.539840637,0.543824701,0.545816733,0.545816733,0.545816733,0.547808765,0.553784861,0.553784861,0.557768924,0.559760956,0.561752988
new,non borrowed word,0,0.260437376,0.339960239,0.395626243,0.421471173,0.445328032,0.475149105,0.504970179,0.514910537,0.540755467,0.560636183,0.576540755,0.588469185,0.600397614,0.614314115,0.630218688,0.636182903,0.644135189,0.652087475,0.656063618,0.666003976,0.677932406,0.685884692,0.689860835,0.693836978,0.693836978,0.697813121,0.707753479,0.713717694,0.719681909,0.723658052,0.729622266,0.737574553,0.747514911,0.755467197,0.767395626,0.771371769,0.775347913,0.78528827,0.791252485,0.793240557,0.7972167,0.801192843,0.803180915,0.809145129,0.811133201,0.815109344,0.817097416,0.819085487,0.819085487
old,non borrowed word,0,0.095427435,0.161033797,0.216699801,0.260437376,0.286282306,0.306163022,0.330019881,0.347912525,0.377733598,0.399602386,0.41749503,0.431411531,0.44333996,0.453280318,0.467196819,0.473161034,0.487077535,0.499005964,0.50695825,0.50695825,0.510934394,0.512922465,0.51888668,0.524850895,0.534791252,0.536779324,0.54473161,0.554671968,0.566600398,0.568588469,0.574552684,0.586481113,0.5944334,0.600397614,0.602385686,0.610337972,0.610337972,0.612326044,0.616302187,0.616302187,0.626242545,0.628230616,0.630218688,0.636182903,0.64612326,0.650099404,0.652087475,0.654075547,0.656063618
thick,non borrowed word,0,0.024,0.05,0.068,0.096,0.106,0.128,0.14,0.146,0.16,0.17,0.18,0.188,0.196,0.206,0.222,0.224,0.236,0.248,0.258,0.264,0.27,0.282,0.284,0.294,0.302,0.312,0.316,0.322,0.334,0.34,0.344,0.348,0.352,0.358,0.362,0.362,0.364,0.368,0.374,0.38,0.388,0.392,0.396,0.4,0.406,0.41,0.414,0.424,0.432
long,non borrowed word,0,0.16,0.278,0.338,0.384,0.406,0.436,0.462,0.48,0.494,0.514,0.528,0.536,0.552,0.558,0.564,0.57,0.572,0.578,0.584,0.59,0.602,0.604,0.61,0.614,0.62,0.626,0.628,0.628,0.632,0.636,0.644,0.65,0.654,0.66,0.664,0.668,0.676,0.68,0.684,0.688,0.688,0.69,0.69,0.692,0.694,0.696,0.696,0.702,0.702
academy,literal translation,0,0.118,0.174,0.212,0.256,0.286,0.302,0.324,0.328,0.344,0.352,0.364,0.372,0.38,0.384,0.396,0.4,0.408,0.41,0.416,0.418,0.42,0.424,0.434,0.434,0.436,0.438,0.44,0.44,0.446,0.446,0.448,0.45,0.45,0.454,0.458,0.46,0.468,0.468,0.47,0.472,0.476,0.476,0.48,0.48,0.484,0.484,0.486,0.488,0.488
after,literal translation,0,0.075848303,0.143712575,0.191616766,0.219560878,0.249500998,0.289421158,0.301397206,0.325349301,0.351297405,0.371257485,0.391217565,0.407185629,0.417165669,0.431137725,0.453093812,0.463073852,0.477045908,0.49500998,0.500998004,0.508982036,0.522954092,0.530938124,0.54491018,0.558882236,0.570858283,0.580838323,0.590818363,0.604790419,0.610778443,0.618762475,0.624750499,0.636726547,0.648702595,0.656686627,0.662674651,0.668662675,0.680638723,0.682634731,0.682634731,0.686626747,0.690618762,0.696606786,0.70259481,0.706586826,0.718562874,0.718562874,0.718562874,0.720558882,0.726546906
