word,word_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
fire,non borrowed word,0,0.083003953,0.126482213,0.152173913,0.171936759,0.197628458,0.207509881,0.219367589,0.227272727,0.233201581,0.235177866,0.243083004,0.258893281,0.272727273,0.278656126,0.286561265,0.296442688,0.300395257,0.302371542,0.302371542,0.312252964,0.314229249,0.322134387,0.330039526,0.333992095,0.337944664,0.345849802,0.355731225,0.35770751,0.371541502,0.375494071,0.383399209,0.389328063,0.395256917,0.401185771,0.401185771,0.409090909,0.413043478,0.416996047,0.422924901,0.432806324,0.434782609,0.438735178,0.438735178,0.438735178,0.442687747,0.442687747,0.448616601,0.448616601,0.45256917
nose,non borrowed word,0,0.024,0.042,0.058,0.08,0.092,0.094,0.102,0.12,0.138,0.154,0.168,0.18,0.19,0.19,0.198,0.2,0.202,0.204,0.22,0.224,0.234,0.242,0.248,0.254,0.262,0.266,0.274,0.28,0.282,0.29,0.292,0.296,0.3,0.302,0.308,0.308,0.312,0.316,0.316,0.318,0.32,0.324,0.328,0.33,0.336,0.336,0.338,0.338,0.346
water,non borrowed word,0,0.138,0.216,0.262,0.292,0.322,0.34,0.352,0.37,0.388,0.394,0.404,0.418,0.434,0.442,0.45,0.456,0.462,0.466,0.48,0.496,0.504,0.51,0.514,0.52,0.528,0.534,0.548,0.548,0.556,0.562,0.566,0.576,0.576,0.582,0.59,0.592,0.598,0.604,0.604,0.61,0.62,0.624,0.626,0.634,0.638,0.644,0.65,0.656,0.656
tongue,non borrowed word,0,0.01996008,0.02994012,0.043912176,0.061876248,0.079840319,0.087824351,0.091816367,0.097804391,0.099800399,0.103792415,0.109780439,0.113772455,0.115768463,0.121756487,0.135728543,0.147704591,0.149700599,0.155688623,0.161676647,0.163672655,0.167664671,0.175648703,0.185628743,0.185628743,0.189620758,0.189620758,0.191616766,0.195608782,0.19760479,0.203592814,0.205588822,0.205588822,0.209580838,0.211576846,0.213572854,0.219560878,0.223552894,0.229540918,0.233532934,0.23752495,0.23752495,0.243512974,0.24750499,0.251497006,0.259481038,0.259481038,0.261477046,0.271457086,0.281437126
blood,non borrowed word,0,0.149606299,0.232283465,0.289370079,0.312992126,0.348425197,0.364173228,0.38976378,0.403543307,0.421259843,0.442913386,0.452755906,0.464566929,0.478346457,0.484251969,0.49015748,0.496062992,0.501968504,0.505905512,0.50984252,0.513779528,0.519685039,0.535433071,0.539370079,0.545275591,0.553149606,0.559055118,0.566929134,0.570866142,0.572834646,0.576771654,0.580708661,0.580708661,0.582677165,0.584645669,0.590551181,0.594488189,0.600393701,0.61023622,0.612204724,0.614173228,0.616141732,0.624015748,0.624015748,0.625984252,0.62992126,0.633858268,0.63976378,0.63976378,0.641732283
bone,non borrowed word,0,0.003891051,0.009727626,0.019455253,0.029182879,0.03307393,0.040856031,0.046692607,0.054474708,0.068093385,0.070038911,0.070038911,0.075875486,0.083657588,0.089494163,0.095330739,0.097276265,0.10311284,0.114785992,0.120622568,0.126459144,0.130350195,0.13618677,0.142023346,0.145914397,0.147859922,0.155642023,0.161478599,0.16536965,0.1692607,0.177042802,0.182879377,0.182879377,0.192607004,0.192607004,0.19844358,0.208171206,0.208171206,0.214007782,0.219844358,0.223735409,0.223735409,0.223735409,0.223735409,0.227626459,0.229571984,0.23151751,0.23540856,0.237354086,0.241245136
rain,non borrowed word,0,0.014705882,0.014705882,0.029411765,0.029411765,0.029411765,0.036764706,0.036764706,0.036764706,0.044117647,0.044117647,0.051470588,0.051470588,0.066176471,0.073529412,0.073529412,0.073529412,0.073529412,0.073529412,0.073529412,0.073529412,0.073529412,0.088235294,0.088235294,0.088235294,0.088235294,0.088235294,0.088235294,0.088235294,0.088235294,0.088235294,0.088235294,0.088235294,0.088235294,0.088235294,0.088235294,0.095588235,0.095588235,0.102941176,0.102941176,0.102941176,0.102941176,0.102941176,0.102941176,0.110294118,0.110294118,0.125,0.125,0.125,0.125
name,non borrowed word,0,0.074,0.116,0.15,0.178,0.194,0.21,0.226,0.236,0.242,0.248,0.256,0.264,0.266,0.274,0.278,0.292,0.304,0.306,0.306,0.308,0.314,0.318,0.324,0.326,0.332,0.338,0.346,0.356,0.36,0.366,0.368,0.374,0.378,0.38,0.382,0.386,0.394,0.394,0.396,0.398,0.398,0.404,0.404,0.406,0.412,0.422,0.428,0.432,0.434
sweet,non borrowed word,0,0.02994012,0.055888224,0.069860279,0.089820359,0.103792415,0.103792415,0.113772455,0.129740519,0.133732535,0.135728543,0.147704591,0.151696607,0.155688623,0.161676647,0.173652695,0.177644711,0.183632735,0.18762475,0.19760479,0.201596806,0.20758483,0.209580838,0.211576846,0.215568862,0.215568862,0.21756487,0.21756487,0.219560878,0.225548902,0.225548902,0.22754491,0.22754491,0.231536926,0.235528942,0.235528942,0.239520958,0.245508982,0.263473054,0.265469062,0.269461078,0.269461078,0.275449102,0.281437126,0.285429142,0.28742515,0.293413174,0.301397206,0.305389222,0.309381238
fly,non borrowed word,0,0.015564202,0.038910506,0.050583658,0.054474708,0.070038911,0.081712062,0.089494163,0.097276265,0.097276265,0.108949416,0.112840467,0.120622568,0.128404669,0.13229572,0.140077821,0.143968872,0.147859922,0.147859922,0.147859922,0.155642023,0.159533074,0.163424125,0.175097276,0.178988327,0.178988327,0.178988327,0.182879377,0.182879377,0.186770428,0.190661479,0.20233463,0.20233463,0.206225681,0.210116732,0.214007782,0.217898833,0.221789883,0.221789883,0.221789883,0.221789883,0.221789883,0.225680934,0.233463035,0.245136187,0.249027237,0.249027237,0.249027237,0.252918288,0.252918288
night,non borrowed word,0,0.078,0.152,0.2,0.24,0.278,0.296,0.308,0.328,0.344,0.358,0.38,0.4,0.41,0.422,0.432,0.446,0.458,0.472,0.484,0.49,0.502,0.508,0.518,0.524,0.532,0.538,0.546,0.558,0.566,0.572,0.582,0.592,0.6,0.616,0.618,0.624,0.628,0.63,0.636,0.642,0.644,0.654,0.662,0.666,0.67,0.678,0.682,0.692,0.698
ear,non borrowed word,0,0.046,0.07,0.092,0.112,0.128,0.142,0.162,0.174,0.184,0.194,0.198,0.208,0.216,0.23,0.238,0.25,0.26,0.264,0.274,0.28,0.284,0.292,0.294,0.302,0.312,0.318,0.322,0.324,0.328,0.33,0.336,0.336,0.34,0.346,0.35,0.354,0.356,0.36,0.362,0.366,0.372,0.378,0.382,0.386,0.388,0.388,0.39,0.394,0.398
house,non borrowed word,0,0.083665339,0.125498008,0.155378486,0.185258964,0.219123506,0.243027888,0.266932271,0.28685259,0.296812749,0.310756972,0.324701195,0.332669323,0.336653386,0.352589641,0.358565737,0.376494024,0.392430279,0.402390438,0.408366534,0.414342629,0.424302789,0.428286853,0.442231076,0.452191235,0.458167331,0.464143426,0.46812749,0.474103586,0.480079681,0.488047809,0.490039841,0.498007968,0.498007968,0.505976096,0.507968127,0.515936255,0.527888446,0.533864542,0.535856574,0.537848606,0.539840637,0.541832669,0.543824701,0.547808765,0.551792829,0.555776892,0.561752988,0.561752988,0.569721116
