word,word_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
facade,fr-en loanword,0,0.021956088,0.037924152,0.043912176,0.057884232,0.065868263,0.067864271,0.073852295,0.079840319,0.083832335,0.089820359,0.089820359,0.089820359,0.089820359,0.093812375,0.095808383,0.099800399,0.101796407,0.101796407,0.101796407,0.103792415,0.105788423,0.111776447,0.119760479,0.127744511,0.127744511,0.127744511,0.127744511,0.131736527,0.139720559,0.139720559,0.143712575,0.143712575,0.145708583,0.149700599,0.155688623,0.155688623,0.157684631,0.161676647,0.165668663,0.165668663,0.167664671,0.169660679,0.169660679,0.169660679,0.169660679,0.169660679,0.171656687,0.171656687,0.171656687
fine,fr-en loanword,0,0.021912351,0.083665339,0.107569721,0.123505976,0.135458167,0.141434263,0.151394422,0.15936255,0.165338645,0.171314741,0.177290837,0.179282869,0.185258964,0.187250996,0.199203187,0.207171315,0.21314741,0.217131474,0.221115538,0.225099602,0.227091633,0.229083665,0.229083665,0.235059761,0.239043825,0.24501992,0.247011952,0.247011952,0.249003984,0.250996016,0.252988048,0.258964143,0.264940239,0.264940239,0.268924303,0.272908367,0.274900398,0.274900398,0.280876494,0.282868526,0.28685259,0.294820717,0.296812749,0.300796813,0.306772908,0.310756972,0.314741036,0.316733068,0.320717131
foyer,fr-en loanword,0,0.004,0.008,0.018,0.036,0.044,0.054,0.064,0.066,0.068,0.078,0.084,0.098,0.1,0.102,0.11,0.114,0.12,0.128,0.148,0.152,0.156,0.16,0.162,0.166,0.17,0.176,0.178,0.182,0.184,0.184,0.196,0.198,0.204,0.21,0.214,0.214,0.218,0.22,0.222,0.228,0.232,0.232,0.232,0.238,0.24,0.246,0.252,0.256,0.256
naive,fr-en loanword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nuance,fr-en loanword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
physique,fr-en loanword,0,0.061420345,0.099808061,0.124760077,0.143953935,0.15547025,0.16890595,0.178502879,0.186180422,0.201535509,0.20537428,0.216890595,0.234165067,0.243761996,0.253358925,0.261036468,0.26487524,0.272552783,0.27831094,0.285988484,0.289827255,0.303262956,0.318618042,0.3243762,0.328214971,0.335892514,0.339731286,0.339731286,0.341650672,0.345489443,0.347408829,0.353166987,0.364683301,0.378119002,0.378119002,0.381957774,0.385796545,0.389635317,0.39731286,0.399232246,0.403071017,0.406909789,0.41074856,0.412667946,0.422264875,0.422264875,0.426103647,0.429942418,0.43378119,0.437619962
rapport,fr-en loanword,0,0.264413519,0.351888668,0.403578529,0.439363817,0.463220676,0.48111332,0.497017893,0.512922465,0.532803181,0.550695825,0.554671968,0.560636183,0.566600398,0.568588469,0.572564612,0.580516899,0.590457256,0.602385686,0.610337972,0.62027833,0.624254473,0.634194831,0.640159046,0.644135189,0.652087475,0.662027833,0.666003976,0.669980119,0.673956262,0.673956262,0.677932406,0.68389662,0.685884692,0.693836978,0.697813121,0.697813121,0.699801193,0.703777336,0.705765408,0.707753479,0.711729622,0.713717694,0.719681909,0.729622266,0.737574553,0.739562624,0.743538767,0.743538767,0.745526839
reservoir,fr-en loanword,0,0.004016064,0.004016064,0.008032129,0.012048193,0.012048193,0.016064257,0.016064257,0.020080321,0.020080321,0.020080321,0.020080321,0.032128514,0.032128514,0.044176707,0.044176707,0.044176707,0.044176707,0.052208835,0.0562249,0.060240964,0.064257028,0.068273092,0.076305221,0.080321285,0.080321285,0.080321285,0.080321285,0.080321285,0.080321285,0.080321285,0.080321285,0.080321285,0.080321285,0.080321285,0.084337349,0.084337349,0.084337349,0.084337349,0.084337349,0.088353414,0.092369478,0.092369478,0.092369478,0.092369478,0.092369478,0.092369478,0.096385542,0.096385542,0.096385542
marketing,en-fr loanword,0,0.033864542,0.059760956,0.075697211,0.087649402,0.105577689,0.121513944,0.131474104,0.14940239,0.157370518,0.163346614,0.167330677,0.175298805,0.179282869,0.187250996,0.189243028,0.197211155,0.205179283,0.209163347,0.211155378,0.215139442,0.225099602,0.235059761,0.235059761,0.243027888,0.247011952,0.256972112,0.262948207,0.268924303,0.270916335,0.272908367,0.274900398,0.282868526,0.292828685,0.294820717,0.294820717,0.296812749,0.300796813,0.300796813,0.306772908,0.310756972,0.312749004,0.314741036,0.314741036,0.322709163,0.326693227,0.328685259,0.328685259,0.334661355,0.338645418
business,en-fr loanword,0,0.037924152,0.055888224,0.079840319,0.107784431,0.123752495,0.145708583,0.155688623,0.163672655,0.171656687,0.181636727,0.183632735,0.185628743,0.195608782,0.209580838,0.213572854,0.221556886,0.221556886,0.223552894,0.231536926,0.23752495,0.241516966,0.255489022,0.259481038,0.261477046,0.263473054,0.273453094,0.275449102,0.279441118,0.281437126,0.28742515,0.295409182,0.29740519,0.29740519,0.303393214,0.309381238,0.311377246,0.319361277,0.321357285,0.325349301,0.327345309,0.331337325,0.337325349,0.339321357,0.339321357,0.341317365,0.349301397,0.351297405,0.357285429,0.363273453
