a la mode,"[0.54539007, 0.45879534, 0.42339835, 0.39689222, 0.3710394, 0.40223554, 0.39642707, 0.37544885, 0.36692137]","[3909.147216796875, 2389.65673828125, 1822.74658203125, 1430.1326904296875, 1202.9945068359375]",[0.07717902 0.32962892 0.13064546 ... 0.2577733  0.22789483 0.1886338 ],0.092692322,0.266648778
académie,"[0.46937513, 0.5335654, 0.5183064, 0.36719385, 0.39224392, 0.38976386, 0.38051376, 0.3902297, 0.38536558]","[14170.890625, 7622.171875, 5876.9013671875, 4512.185546875, 3516.780029296875]",[0.44243259 0.29965956 0.29490369 ... 0.27296599 0.20352972 0.31233749],0.135087337,0.457885452
après,"[0.4005497, 0.4256244, 0.4276613, 0.41852847, 0.41948268, 0.41731676, 0.39756668, 0.41726452, 0.4137911]","[15013.07421875, 8743.6298828125, 6182.06298828125, 4713.076171875, 3833.083251953125]",[0.16297213 0.29111679 0.2887896  ... 0.33219503 0.34754239 0.15899511],0.120720491,0.364778392
bourgeois,"[0.4037203, 0.41776273, 0.40769336, 0.40545204, 0.39866453, 0.39277846, 0.37204924, 0.38629726, 0.363278]","[8536.193359375, 5070.7509765625, 3770.523681640625, 2914.072021484375, 2499.186279296875]",[0.32792722 0.43266849 0.31150176 ... 0.18139014 0.2029733  0.18853293],0.08895679,0.326760417
burlesque,"[0.52563924, 0.45893008, 0.43337545, 0.4317398, 0.3940075, 0.37737265, 0.38871306, 0.3869485, 0.395013]","[4791.33056640625, 2909.327392578125, 2024.3988037109375, 1680.1737060546875, 1418.194580078125]",[0.22997154 0.29403727 0.24286606 ... 0.14969246 0.33537239 0.32399689],0.079173737,0.225556773
depanneur,"[0.53958064, 0.5812377, 0.5627787, 0.62178236, 0.58775145, 0.5953141, 0.63534665, 0.6896698, 0.7316013]","[498.6153259277344, 240.41000366210938, 164.3382568359375, 121.25557708740234, 86.23729705810547]","[2.46599714e-01 2.83122732e-01 1.81923162e-01 2.29260616e-01
 3.30901916e-01 3.43480244e-01 2.55927235e-01 2.38561228e-01
 2.46599714e-01 2.83122732e-01 1.81923162e-01 2.29260616e-01
 3.31268057e-01 3.47561928e-01 2.62661094e-01 1.73447488e-01
 2.84473089e-01 3.06361083e-01 3.05534101e-01 2.32655468e-01
 2.40094466e-01 2.52446707e-01 2.36105578e-01 2.64337368e-01
 2.81280432e-01 2.29200646e-01 2.46599714e-01 2.83122732e-01
 1.81923162e-01 2.29260616e-01 3.31268057e-01 3.47561928e-01
 2.62661094e-01 1.73447488e-01 2.84473089e-01 3.06361083e-01
 3.05534101e-01 2.32655468e-01 2.40094466e-01 2.52446707e-01
 2.36105578e-01 2.36101507e-01 2.41552018e-01 6.34155191e-02
 2.96206742e-01 2.25928650e-01 1.25662427e-01 1.27990774e-01
 1.30920005e-01 1.42642614e-01 0.00000000e+00 6.34155191e-02
 2.96206742e-01 2.25928650e-01 1.17675139e-01 1.29495467e-01
 1.27225963e-01 2.58369463e-01 1.53487673e-01 1.49323372e-01
 1.60000050e-01 2.10617714e-01 8.54777920e-02 1.44489869e-01
 1.31772699e-01 7.91652459e-02 9.28984554e-02 9.15559652e-02
 0.00000000e+00 6.34155191e-02 2.96206742e-01 2.25928650e-01
 1.17675139e-01 1.29495467e-01 1.27225963e-01 2.58369463e-01
 1.53487673e-01 1.49323372e-01 1.60000050e-01 2.10617714e-01
 8.54777920e-02 1.44489869e-01 1.31772699e-01 8.49487375e-02
 1.03432148e-01 3.42195462e-01 2.76162498e-01 1.81267655e-01
 1.27466349e-01 1.22283379e-01 1.55511094e-01 6.34155191e-02
 0.00000000e+00 3.42195462e-01 2.76162498e-01 1.70594594e-01
 1.09614031e-01 1.14515687e-01 2.81485608e-01 1.91950774e-01
 1.41273688e-01 1.57235421e-01 2.46948925e-01 1.31953522e-01
 2.08259859e-01 1.27705175e-01 1.40740175e-01 9.77225961e-02
 1.05138659e-01 6.34155191e-02 0.00000000e+00 3.42195462e-01
 2.76162498e-01 1.70594594e-01 1.09614031e-01 1.14515687e-01
 2.81485608e-01 1.91950774e-01 1.41273688e-01 1.57235421e-01
 2.46948925e-01 1.31953522e-01 2.08259859e-01 1.27705175e-01
 1.50869106e-01 1.07929032e-01 2.28106552e-01 3.89833215e-01
 4.16891610e-01 3.27198025e-01 3.39887564e-01 2.96206742e-01
 3.42195462e-01 0.00000000e+00 2.28106552e-01 3.86644997e-01
 4.17537075e-01 3.23881525e-01 2.63343252e-01 3.56470292e-01
 3.57805104e-01 3.74857211e-01 1.99086946e-01 2.64408961e-01
 2.29853789e-01 2.41179283e-01 3.35476086e-01 3.28932369e-01
 3.14041201e-01 2.96206742e-01 3.42195462e-01 0.00000000e+00
 2.28106552e-01 3.86644997e-01 4.17537075e-01 3.23881525e-01
 2.63343252e-01 3.56470292e-01 3.57805104e-01 3.74857211e-01
 1.99086946e-01 2.64408961e-01 2.29853789e-01 2.41179283e-01
 2.82391638e-01 2.57732259e-01 2.21822342e-01 2.81708774e-01
 2.33164479e-01 2.30878736e-01 2.25928650e-01 2.76162498e-01
 2.28106552e-01 0.00000000e+00 2.12696038e-01 2.84913338e-01
 2.20146226e-01 2.90385381e-01 2.63912119e-01 2.35809214e-01
 2.95079148e-01 1.59876863e-01 1.85638159e-01 1.77688791e-01
 1.88264916e-01 2.28014987e-01 2.39307752e-01 2.22065027e-01
 2.25928650e-01 2.76162498e-01 2.28106552e-01 0.00000000e+00
 2.12696038e-01 2.84913338e-01 2.20146226e-01 2.90385381e-01
 2.63912119e-01 2.35809214e-01 2.95079148e-01 1.59876863e-01
 1.85638159e-01 1.77688791e-01 1.88264916e-01 1.88174407e-01
 1.92744101e-01 6.95128384e-02 9.03662939e-02 8.80150023e-02
 1.25662427e-01 1.81267655e-01 3.89833215e-01 2.21822342e-01
 5.66752749e-03 9.31851113e-02 9.63742059e-02 3.17206820e-01
 1.27961381e-01 1.12947244e-01 1.38821116e-01 2.96694426e-01
 1.47861465e-01 1.95453132e-01 1.92222647e-01 9.47356285e-02
 1.42491325e-01 1.32203534e-01 1.25662427e-01 1.81267655e-01
 3.89833215e-01 2.21822342e-01 5.66752749e-03 9.31851113e-02
 9.63742059e-02 3.17206820e-01 1.27961381e-01 1.12947244e-01
 1.38821116e-01 2.96694426e-01 1.47861465e-01 1.95453132e-01
 1.92222647e-01 1.15563767e-01 1.73076680e-01 8.24157939e-02
 1.03818741e-01 1.27990774e-01 1.27466349e-01 4.16891610e-01
 2.81708774e-01 6.80620842e-02 1.00945442e-02 8.95574508e-02
 3.20910449e-01 1.50843570e-01 1.24686466e-01 1.42951274e-01
 3.13227245e-01 1.59273839e-01 2.16602733e-01 1.80144747e-01
 1.13219541e-01 1.19974105e-01 1.28742011e-01 1.27990774e-01
 1.27466349e-01 4.16891610e-01 2.81708774e-01 6.80620842e-02
 1.00945442e-02 8.95574508e-02 3.20910449e-01 1.50843570e-01
 1.24686466e-01 1.42951274e-01 3.13227245e-01 1.59273839e-01
 2.16602733e-01 1.80144747e-01 1.44497811e-01 1.68413403e-01
 5.33529441e-02 1.30920005e-01 1.22283379e-01 3.27198025e-01
 2.33164479e-01 9.56723953e-02 9.09960890e-02 9.45718375e-03
 2.71493943e-01 1.26976607e-01 1.08008422e-01 1.03978309e-01
 2.68871176e-01 1.62663892e-01 1.96426332e-01 1.46600400e-01
 1.33107656e-01 1.22381412e-01 1.00664991e-01 1.30920005e-01
 1.22283379e-01 3.27198025e-01 2.33164479e-01 9.56723953e-02
 9.09960890e-02 9.45718375e-03 2.71493943e-01 1.26976607e-01
 1.08008422e-01 1.03978309e-01 2.68871176e-01 1.62663892e-01
 1.96426332e-01 1.46600400e-01 1.52379380e-01 1.42165588e-01
 1.42642614e-01 1.55511094e-01 3.39887564e-01 2.30878736e-01
 9.99512627e-02 1.16929656e-01 5.82447062e-02 2.92337428e-01
 1.37002947e-01 1.21355480e-01 1.18525853e-01 2.87460648e-01
 1.72504649e-01 2.03003312e-01 1.49573765e-01 1.20813012e-01
 1.27055855e-01 6.21019617e-02 1.42642614e-01 1.55511094e-01
 3.39887564e-01 2.30878736e-01 9.99512627e-02 1.16929656e-01
 5.82447062e-02 2.92337428e-01 1.37002947e-01 1.21355480e-01
 1.18525853e-01 2.87460648e-01 1.72504649e-01 2.03003312e-01
 1.49573765e-01 1.38582773e-01 1.38459951e-01 6.34155191e-02
 2.96206742e-01 2.25928650e-01 1.17675139e-01 1.29495467e-01
 1.27225963e-01 2.58369463e-01 1.53487673e-01 1.49323372e-01
 1.60000050e-01 2.10617714e-01 8.54777920e-02 1.44489869e-01
 1.31772699e-01 7.91652459e-02 9.28984554e-02 9.15559652e-02
 0.00000000e+00 6.34155191e-02 2.96206742e-01 2.25928650e-01
 1.17675139e-01 1.29495467e-01 1.27225963e-01 2.58369463e-01
 1.53487673e-01 1.49323372e-01 1.60000050e-01 2.10617714e-01
 8.54777920e-02 1.44489869e-01 1.31772699e-01 8.49487375e-02
 1.03432148e-01 3.42195462e-01 2.76162498e-01 1.70594594e-01
 1.09614031e-01 1.14515687e-01 2.81485608e-01 1.91950774e-01
 1.41273688e-01 1.57235421e-01 2.46948925e-01 1.31953522e-01
 2.08259859e-01 1.27705175e-01 1.40740175e-01 9.77225961e-02
 1.05138659e-01 6.34155191e-02 0.00000000e+00 3.42195462e-01
 2.76162498e-01 1.70594594e-01 1.09614031e-01 1.14515687e-01
 2.81485608e-01 1.91950774e-01 1.41273688e-01 1.57235421e-01
 2.46948925e-01 1.31953522e-01 2.08259859e-01 1.27705175e-01
 1.50869106e-01 1.07929032e-01 2.28106552e-01 3.86644997e-01
 4.17537075e-01 3.23881525e-01 2.63343252e-01 3.56470292e-01
 3.57805104e-01 3.74857211e-01 1.99086946e-01 2.64408961e-01
 2.29853789e-01 2.41179283e-01 3.35476086e-01 3.28932369e-01
 3.14041201e-01 2.96206742e-01 3.42195462e-01 0.00000000e+00
 2.28106552e-01 3.86644997e-01 4.17537075e-01 3.23881525e-01
 2.63343252e-01 3.56470292e-01 3.57805104e-01 3.74857211e-01
 1.99086946e-01 2.64408961e-01 2.29853789e-01 2.41179283e-01
 2.82391638e-01 2.57732259e-01 2.12696038e-01 2.84913338e-01
 2.20146226e-01 2.90385381e-01 2.63912119e-01 2.35809214e-01
 2.95079148e-01 1.59876863e-01 1.85638159e-01 1.77688791e-01
 1.88264916e-01 2.28014987e-01 2.39307752e-01 2.22065027e-01
 2.25928650e-01 2.76162498e-01 2.28106552e-01 0.00000000e+00
 2.12696038e-01 2.84913338e-01 2.20146226e-01 2.90385381e-01
 2.63912119e-01 2.35809214e-01 2.95079148e-01 1.59876863e-01
 1.85638159e-01 1.77688791e-01 1.88264916e-01 1.88174407e-01
 1.92744101e-01 8.31703394e-02 9.24578790e-02 3.04964622e-01
 1.25788577e-01 1.11515187e-01 1.39515924e-01 2.84531204e-01
 1.42012975e-01 1.90172890e-01 1.90123418e-01 9.99891166e-02
 1.45449713e-01 1.37988340e-01 1.17675139e-01 1.70594594e-01
 3.86644997e-01 2.12696038e-01 0.00000000e+00 8.31703394e-02
 9.24578790e-02 3.04964622e-01 1.25788577e-01 1.11515187e-01
 1.39515924e-01 2.84531204e-01 1.42012975e-01 1.90172890e-01
 1.90123418e-01 1.16041403e-01 1.72447158e-01 8.82248292e-02
 3.14074003e-01 1.68998821e-01 1.30122644e-01 1.44640871e-01
 3.09348491e-01 1.61249554e-01 2.29276770e-01 1.77661338e-01
 1.30158396e-01 1.20040679e-01 1.33528359e-01 1.29495467e-01
 1.09614031e-01 4.17537075e-01 2.84913338e-01 8.31703394e-02
 0.00000000e+00 8.82248292e-02 3.14074003e-01 1.68998821e-01
 1.30122644e-01 1.44640871e-01 3.09348491e-01 1.61249554e-01
 2.29276770e-01 1.77661338e-01 1.59462506e-01 1.64053667e-01
 2.61477708e-01 1.22805997e-01 1.04057028e-01 9.31658644e-02
 2.54769989e-01 1.61500850e-01 1.89166258e-01 1.38326922e-01
 1.38988655e-01 1.28735777e-01 9.94214806e-02 1.27225963e-01
 1.14515687e-01 3.23881525e-01 2.20146226e-01 9.24578790e-02
 8.82248292e-02 0.00000000e+00 2.61477708e-01 1.22805997e-01
 1.04057028e-01 9.31658644e-02 2.54769989e-01 1.61500850e-01
 1.89166258e-01 1.38326922e-01 1.52319114e-01 1.36446319e-01
 2.39052880e-01 2.72468676e-01 2.41496257e-01 2.55597665e-01
 2.67928713e-01 2.58701958e-01 2.64888480e-01 2.95105031e-01
 3.06998223e-01 2.79333142e-01 2.58369463e-01 2.81485608e-01
 2.63343252e-01 2.90385381e-01 3.04964622e-01 3.14074003e-01
 2.61477708e-01 0.00000000e+00 2.39052880e-01 2.72468676e-01
 2.41496257e-01 2.55597665e-01 2.67928713e-01 2.58701958e-01
 2.64888480e-01 2.62288833e-01 2.73202257e-01 6.55159629e-02
 7.41292874e-02 2.91949005e-01 1.96585463e-01 1.94795279e-01
 2.03424676e-01 1.60280531e-01 1.92607672e-01 1.69255395e-01
 1.53487673e-01 1.91950774e-01 3.56470292e-01 2.63912119e-01
 1.25788577e-01 1.68998821e-01 1.22805997e-01 2.39052880e-01
 2.22044605e-16 6.55159629e-02 7.41292874e-02 2.91949005e-01
 1.96585463e-01 1.94795279e-01 2.03424676e-01 1.63271675e-01
 2.05656973e-01 4.80686543e-02 2.69583726e-01 1.70594240e-01
 1.86745743e-01 1.49321818e-01 1.49896487e-01 1.38665974e-01
 1.33412171e-01 1.49323372e-01 1.41273688e-01 3.57805104e-01
 2.35809214e-01 1.11515187e-01 1.30122644e-01 1.04057028e-01
 2.72468676e-01 6.55159629e-02 0.00000000e+00 4.80686543e-02
 2.69583726e-01 1.70594240e-01 1.86745743e-01 1.49321818e-01
 1.53342176e-01 1.49799013e-01 3.07279859e-01 2.01737253e-01
 2.20998589e-01 1.67234813e-01 1.68995680e-01 1.58220442e-01
 1.35603871e-01 1.60000050e-01 1.57235421e-01 3.74857211e-01
 2.95079148e-01 1.39515924e-01 1.44640871e-01 9.31658644e-02
 2.41496257e-01 7.41292874e-02 4.80686543e-02 0.00000000e+00
 3.07279859e-01 2.01737253e-01 2.20998589e-01 1.67234813e-01
 1.76630581e-01 1.67280204e-01 2.07664304e-01 6.20581171e-02
 1.35765279e-01 2.40558853e-01 2.54684855e-01 2.37269365e-01
 2.10617714e-01 2.46948925e-01 1.99086946e-01 1.59876863e-01
 2.84531204e-01 3.09348491e-01 2.54769989e-01 2.55597665e-01
 2.91949005e-01 2.69583726e-01 3.07279859e-01 1.11022302e-16
 2.07664304e-01 6.20581171e-02 1.35765279e-01 1.91012305e-01
 1.86548166e-01 1.55612584e-01 1.30112882e-01 1.01307507e-01
 1.16488689e-01 1.18063037e-01 8.54777920e-02 1.31953522e-01
 2.64408961e-01 1.85638159e-01 1.42012975e-01 1.61249554e-01
 1.61500850e-01 2.67928713e-01 1.96585463e-01 1.70594240e-01
 2.01737253e-01 2.07664304e-01 0.00000000e+00 1.55612584e-01
 1.30112882e-01 9.08991345e-02 1.09970823e-01 9.54626562e-02
 1.51724013e-01 1.74683026e-01 1.64754890e-01 1.44489869e-01
 2.08259859e-01 2.29853789e-01 1.77688791e-01 1.90172890e-01
 2.29276770e-01 1.89166258e-01 2.58701958e-01 1.94795279e-01
 1.86745743e-01 2.20998589e-01 6.20581171e-02 1.55612584e-01
 0.00000000e+00 9.54626562e-02 1.19342594e-01 1.36136204e-01
 1.54318464e-01 1.06959590e-01 1.05741172e-01 1.31772699e-01
 1.27705175e-01 2.41179283e-01 1.88264916e-01 1.90123418e-01
 1.77661338e-01 1.38326922e-01 2.64888480e-01 2.03424676e-01
 1.49321818e-01 1.67234813e-01 1.35765279e-01 1.30112882e-01
 9.54626562e-02 0.00000000e+00 1.37367773e-01 7.57717763e-02
 7.46936235e-02 6.87773052e-02 7.91652459e-02 1.40740175e-01
 3.35476086e-01 2.28014987e-01 9.99891166e-02 1.30158396e-01
 1.38988655e-01 2.95105031e-01 1.60280531e-01 1.49896487e-01
 1.68995680e-01 2.40558853e-01 1.01307507e-01 1.51724013e-01
 1.54318464e-01 1.96082525e-02 8.97799564e-02 6.15325207e-02
 9.28984554e-02 9.77225961e-02 3.28932369e-01 2.39307752e-01
 1.45449713e-01 1.20040679e-01 1.28735777e-01 3.06998223e-01
 1.92607672e-01 1.38665974e-01 1.58220442e-01 2.54684855e-01
 1.16488689e-01 1.74683026e-01 1.06959590e-01 8.61127987e-02
 3.37329119e-02 9.15559652e-02 1.05138659e-01 3.14041201e-01
 2.22065027e-01 1.37988340e-01 1.33528359e-01 9.94214806e-02
 2.79333142e-01 1.69255395e-01 1.33412171e-01 1.35603871e-01
 2.37269365e-01 1.18063037e-01 1.64754890e-01 1.05741172e-01
 7.82826145e-02 6.38624924e-02 6.34155191e-02 2.96206742e-01
 2.25928650e-01 1.17675139e-01 1.29495467e-01 1.27225963e-01
 2.58369463e-01 1.53487673e-01 1.49323372e-01 1.60000050e-01
 2.10617714e-01 8.54777920e-02 1.44489869e-01 1.31772699e-01
 8.49487375e-02 1.03432148e-01 3.42195462e-01 2.76162498e-01
 1.70594594e-01 1.09614031e-01 1.14515687e-01 2.81485608e-01
 1.91950774e-01 1.41273688e-01 1.57235421e-01 2.46948925e-01
 1.31953522e-01 2.08259859e-01 1.27705175e-01 1.50869106e-01
 1.07929032e-01 2.28106552e-01 3.86644997e-01 4.17537075e-01
 3.23881525e-01 2.63343252e-01 3.56470292e-01 3.57805104e-01
 3.74857211e-01 1.99086946e-01 2.64408961e-01 2.29853789e-01
 2.41179283e-01 2.82391638e-01 2.57732259e-01 2.12696038e-01
 2.84913338e-01 2.20146226e-01 2.90385381e-01 2.63912119e-01
 2.35809214e-01 2.95079148e-01 1.59876863e-01 1.85638159e-01
 1.77688791e-01 1.88264916e-01 1.88174407e-01 1.92744101e-01
 8.31703394e-02 9.24578790e-02 3.04964622e-01 1.25788577e-01
 1.11515187e-01 1.39515924e-01 2.84531204e-01 1.42012975e-01
 1.90172890e-01 1.90123418e-01 1.16041403e-01 1.72447158e-01
 8.82248292e-02 3.14074003e-01 1.68998821e-01 1.30122644e-01
 1.44640871e-01 3.09348491e-01 1.61249554e-01 2.29276770e-01
 1.77661338e-01 1.59462506e-01 1.64053667e-01 2.61477708e-01
 1.22805997e-01 1.04057028e-01 9.31658644e-02 2.54769989e-01
 1.61500850e-01 1.89166258e-01 1.38326922e-01 1.52319114e-01
 1.36446319e-01 2.39052880e-01 2.72468676e-01 2.41496257e-01
 2.55597665e-01 2.67928713e-01 2.58701958e-01 2.64888480e-01
 2.62288833e-01 2.73202257e-01 6.55159629e-02 7.41292874e-02
 2.91949005e-01 1.96585463e-01 1.94795279e-01 2.03424676e-01
 1.63271675e-01 2.05656973e-01 4.80686543e-02 2.69583726e-01
 1.70594240e-01 1.86745743e-01 1.49321818e-01 1.53342176e-01
 1.49799013e-01 3.07279859e-01 2.01737253e-01 2.20998589e-01
 1.67234813e-01 1.76630581e-01 1.67280204e-01 2.07664304e-01
 6.20581171e-02 1.35765279e-01 1.91012305e-01 1.86548166e-01
 1.55612584e-01 1.30112882e-01 9.08991345e-02 1.09970823e-01
 9.54626562e-02 1.19342594e-01 1.36136204e-01 1.37367773e-01
 7.57717763e-02 6.66468896e-02]",0.087026218,0.187963724
detente,"[0.5325464, 0.40269336, 0.40885177, 0.39323333, 0.41727796, 0.43715814, 0.40329668, 0.41597387, 0.39501905]","[8190.5595703125, 5567.38525390625, 4121.91064453125, 3073.076416015625, 2344.629638671875]",[0.27454386 0.33142311 0.30172371 ... 0.27303117 0.30076397 0.365179  ],0.110438696,0.264879007
ennui,"[0.41379052, 0.38869196, 0.3995119, 0.38987842, 0.39888415, 0.40053806, 0.4005106, 0.39812145, 0.3748471]","[5833.20654296875, 3624.015380859375, 2576.80322265625, 2130.27001953125, 1731.672607421875]",[0.25333653 0.09954574 0.37775391 ... 0.15440876 0.127843   0.09094447],0.08582986,0.245881696
faux pas,"[0.5461377, 0.3951255, 0.40878904, 0.3990355, 0.36238477, 0.35961378, 0.36249945, 0.35287634, 0.35648394]","[5592.20458984375, 3746.675048828125, 2691.85302734375, 2212.489990234375, 1916.38623046875]",[0.28455045 0.206103   0.25832216 ... 0.35826951 0.38422348 0.16595923],0.095372942,0.228410981
fete,"[0.44807094, 0.41874033, 0.39135236, 0.38276398, 0.3746771, 0.4025615, 0.40741208, 0.3856556, 0.398867]","[4338.6875, 2859.37841796875, 2097.372802734375, 1609.5023193359375, 1326.46630859375]",[0.36630276 0.4030082  0.39995923 ... 0.43064978 0.33776824 0.45554655],0.085484906,0.32846742
