fin de siecle,"[0.5361702, 0.47822645, 0.4086351, 0.40036696, 0.39167204, 0.404684, 0.40190116, 0.40497386, 0.40553686]","[713.3033447265625, 497.09246826171875, 343.7037048339844, 258.6497802734375, 213.60118103027344]",[0.08689974 0.11021979 0.12613297 ... 0.07138628 0.05678194 0.06014501],0.063475373,0.145565985
gite,"[0.57958204, 0.69334, 0.62122214, 0.6011698, 0.5834737, 0.5360792, 0.47888622, 0.4718454, 0.46871653]","[5727.58984375, 1657.08056640625, 1024.9749755859375, 717.8380126953125, 572.30419921875]",[0.36856359 0.36856359 0.36856359 ... 0.43183227 0.31253426 0.48464637],0.146244062,0.316724508
jongleur,"[0.64748037, 0.55501425, 0.5934073, 0.6038507, 0.62785155, 0.6346988, 0.63704085, 0.63759106, 0.6638483]","[784.9860229492188, 492.48492431640625, 253.83140563964844, 184.4632568359375, 138.4647979736328]",[0.35821028 0.4028022  0.48783355 ... 0.12920791 0.37106458 0.42037667],0.123755699,0.278963179
lycee,"[0.699569, 0.61028314, 0.5442166, 0.5092492, 0.5062492, 0.506525, 0.50794744, 0.44547325, 0.44144478]","[5129.01220703125, 2105.7529296875, 1453.5447998046875, 1131.99267578125, 928.5222778320312]",[0.15497451 0.16062155 0.16557587 ... 0.34771426 0.6175017  0.62052826],0.163070301,0.318305441
peloton,"[0.59027284, 0.50940746, 0.5650094, 0.50684714, 0.516965, 0.5096737, 0.51603174, 0.5219058, 0.4971178]","[7745.11865234375, 4984.4609375, 2903.686279296875, 2179.7861328125, 1765.5909423828125]",[0.19783061 0.19783061 0.44630379 ... 0.05255765 0.10748888 0.11120242],0.174092096,0.392444688
proletariat,"[0.51124966, 0.37998188, 0.34453985, 0.350285, 0.35076028, 0.35175222, 0.3400197, 0.33028018, 0.33416125]","[2073.993896484375, 1499.7646484375, 1162.914794921875, 949.2048950195312, 797.2755126953125]",[0.19921283 0.3624802  0.23224266 ... 0.06101285 0.07624763 0.06173355],0.079372239,0.176358875
rendezvous,"[0.6445006, 0.45695105, 0.40120375, 0.356973, 0.39398426, 0.39262298, 0.3965765, 0.38656506, 0.3812752]","[4497.8857421875, 2325.88037109375, 1670.926513671875, 1371.911865234375, 1111.072265625]",[0.31666357 0.41077056 0.41488908 ... 0.03123304 0.10199395 0.1116004 ],0.148523233,0.439513172
academy,"[0.55250007, 0.6347779, 0.5542435, 0.49915874, 0.5086803, 0.44416177, 0.42962486, 0.41966584, 0.4115756]","[6557.6826171875, 2269.339111328125, 1458.9664306640625, 1035.01611328125, 850.5396118164062]",[0.64038515 0.45949601 0.60395511 ... 0.23923423 0.59833298 0.57178141],0.123606028,0.509155414
after,"[0.38073197, 0.41110405, 0.3946958, 0.37666038, 0.35828912, 0.3465185, 0.3518817, 0.34659457, 0.33417255]","[4056.8408203125, 2534.591552734375, 1944.9056396484375, 1488.8853759765625, 1274.744384765625]",[0.4354287  0.54981111 0.49432395 ... 0.27791829 0.30761006 0.23473644],0.108469026,0.456932667
author,"[0.4980487, 0.5609927, 0.46750817, 0.4874568, 0.45168325, 0.42309114, 0.43747157, 0.45798495, 0.45033935]","[8331.85546875, 3856.577392578125, 2712.12744140625, 2063.00341796875, 1698.1319580078125]",[0.19710696 0.63523006 0.4526907  ... 0.08684112 0.53783821 0.5408535 ],0.14668204,0.490808239
