fin de siecle,"[0.5156387, 0.4242641, 0.47685704, 0.4681194, 0.459095, 0.39513707, 0.39731222, 0.4121166, 0.40543765]","[1704.810791015625, 1209.4609375, 767.922607421875, 556.9857177734375, 424.9052734375]",[0.15754299 0.14668153 0.18337591 ... 0.12861765 0.11484001 0.11466301],0.072531107,0.18777555
gite,"[0.5404634, 0.53053737, 0.52323097, 0.5527021, 0.54978746, 0.57903224, 0.53675574, 0.5260471, 0.5177555]","[8302.431640625, 5337.93798828125, 3505.523193359375, 2552.0771484375, 1764.6878662109375]",[0.35066674 0.35066674 0.35066674 ... 0.32520854 0.24364306 0.27682202],0.119395136,0.293536711
jongleur,"[0.59053874, 0.57695, 0.6080368, 0.59725714, 0.52137583, 0.5603437, 0.53331685, 0.5564569, 0.56889653]","[1231.7103271484375, 624.8440551757812, 409.71575927734375, 287.7236633300781, 232.70144653320312]",[0.25412369 0.30270218 0.38302385 ... 0.17191631 0.35133706 0.39377805],0.098865515,0.267558788
lycee,"[0.49179193, 0.41618794, 0.4209558, 0.41172314, 0.40399346, 0.40870592, 0.4154859, 0.41582716, 0.41901556]","[6656.6904296875, 4639.9169921875, 3270.42724609375, 2689.116943359375, 2208.073486328125]",[0.23119061 0.22542654 0.22950242 ... 0.43737943 0.39050711 0.38507739],0.096320066,0.305656322
peloton,"[0.46825665, 0.5251392, 0.5129329, 0.48348695, 0.49575603, 0.4761553, 0.48005354, 0.47743478, 0.477049]","[10686.2373046875, 4940.7841796875, 3560.22998046875, 2689.013916015625, 2109.48828125]",[0.14189832 0.14189832 0.33081866 ... 0.09645872 0.19675827 0.18740324],0.128686921,0.339465249
proletariat,"[0.4496715, 0.42890844, 0.41941446, 0.38757068, 0.37236676, 0.38458464, 0.3750711, 0.38207978, 0.37775737]","[4894.0576171875, 3028.96875, 2122.8759765625, 1730.7132568359375, 1407.5826416015625]",[0.27548449 0.34746574 0.26756158 ... 0.10206455 0.1216931  0.07794578],0.08699553,0.228675174
rendezvous,"[0.51417494, 0.42776722, 0.4068755, 0.37154308, 0.38721204, 0.39605597, 0.3800471, 0.3822241, 0.37348792]","[10871.6796875, 6253.97998046875, 4444.17724609375, 3534.288818359375, 2916.22802734375]",[0.34068351 0.47202672 0.41775391 ... 0.06140107 0.16852605 0.19558028],0.122539646,0.463389762
salon,"[0.387945, 0.38778022, 0.35369587, 0.36727276, 0.3772242, 0.37911212, 0.37452406, 0.37551668, 0.3847245]","[9176.435546875, 5788.5146484375, 4433.900390625, 3622.46533203125, 2972.95947265625]",[0.41388115 0.40558024 0.4347441  ... 0.17865904 0.16878009 0.1105402 ],0.116094563,0.436566833
academy,"[0.5486156, 0.61722004, 0.48660895, 0.45276135, 0.45526844, 0.39768896, 0.39508447, 0.3964151, 0.4015711]","[11947.9111328125, 5227.6943359375, 3522.379638671875, 2803.9150390625, 2207.33056640625]",[0.52582871 0.43122637 0.56163611 ... 0.32690271 0.60834999 0.53124358],0.129272112,0.514996617
after,"[0.42677948, 0.4192682, 0.40738404, 0.3949403, 0.3803676, 0.37644577, 0.3644914, 0.35791832, 0.36611605]","[7636.98193359375, 5163.85302734375, 3574.551025390625, 3010.982421875, 2586.3291015625]",[0.46782331 0.54567595 0.4695098  ... 0.30170757 0.34755188 0.25627772],0.101835973,0.468885133
author,"[0.42715836, 0.45394087, 0.4704014, 0.43200535, 0.46419308, 0.47564322, 0.5024346, 0.5049026, 0.5119762]","[12289.86328125, 7667.0966796875, 5686.47265625, 4144.32568359375, 3021.44140625]",[0.19788257 0.56616489 0.21684615 ... 0.12278462 0.43369859 0.44427966],0.14478059,0.46237606
boredom,"[0.44681567, 0.4256328, 0.41425493, 0.37554154, 0.36047456, 0.37136438, 0.3715515, 0.3716137, 0.375982]","[8161.53076171875, 5627.66357421875, 3784.521240234375, 3011.91748046875, 2524.215576171875]",[0.1061697  0.1571015  0.30692862 ... 0.31464249 0.31228223 0.24408361],0.104405757,0.345874205
cottage,"[0.34118387, 0.4215069, 0.3647253, 0.38965783, 0.37064886, 0.37337336, 0.36725757, 0.36848846, 0.37406278]","[10371.033203125, 5701.26318359375, 4400.12646484375, 3342.51904296875, 2791.507080078125]",[0.42046927 0.32827505 0.30831198 ... 0.25730269 0.34819911 0.42699722],0.105429963,0.430632378
